52.69538,-110.15742,,,52.443394,-109.154996,,Main street,52.441564521206,-109.16493426752,,,Accomodation
52.442325,-109.157418,S0K 4L0,133 2nd Avenue E,Resturant
52.35154,-110.2636,T0B 3S0,5036 49th Street,Arts & Entertainment
52.7597,-110.4604,,,51.922885765969,-109.12996734375,,,Transportaion Shopping Resturant
53.899478316307,-110.89274525642,T0A 1A0,5105-5313 46 St,53.897793889046,-110.8929169178,,,Public Service
53.559364,-113.53017,T5G 0E7,12011 - 111 Ave NW,Healthcare Shopping
53.678664,-113.489506,,,53.445907,-113.482449,,,Public Service
56.72678,-111.38645,T9H 3G3,475 Memorial Drive,56.667122990147,-111.33345365524,T9H 4C4,380 MacKenzie Blvd,Association & Orginization
57.255304022706,-111.51134229487,,,Accomodation
56.985697308627,-111.4610021769,,Suncor Baseplant,Association & Organization
56.665332,-111.344149,T9H 4A8,4-340 MacAlpine Cres,Shopping
57.002218875357,-111.4773880333,,,Association & Organization
56.756839829665,-111.46045445766,T9K 2W6,251 Powder Dr,Shopping
55.665599607751,-110.71899095519,,MEG energy christina lake,Association & Orginization
56.727516806145,-111.38676000962,T9H 5B8,9802 Morrison Street,Shopping
56.755026271666,-111.4621627722,T9K 1Y8,102 Millennium Dr,Transportaion Shopping Resturant
56.730691,-111.448537,T9H 4V8,700 Signal Rd,Resturant
56.649369280338,-111.2297464026,,YMM airport departure gates,Resturant
56.790059254916,-112.10299127112,,,Association & Organization
56.6490862,-111.2302569,T9H 0G3,100 Snowbird Way,Transportaion
57.271159341561,-111.09428635577,,,Accomodation
56.424431,-110.95316,,Hwy 881,56.411985949371,-110.95419702199,,,Accomodation
56.467541,-111.193365,T9H 5S1,30 Gregoire Lake Estate,Accomodation Association & Organization
56.4672595,-111.2282693,T9H 5S1,30 Gregoire Lake Estates,Accomodation Association & Organization
56.4672595,-111.2282693,T9H 5S1,30 Gregoire Lake Estates,Accomodation Association & Organization
56.4672595,-111.2282693,T9H 5S1,30 Gregoire Lake Estates,Accomodation Association & Organization
56.4672595,-111.2282693,T9H 5S1,30 Gregoire Lake Estates,Accomodation Association & Organization
56.4672595,-111.2282693,T9H 5S1,30 Gregoire Lake Estates,Accomodation Association & Organization
56.663473,-111.13274,T9H 5B4,1 Airport Road Module 3 Box 6,Transportaion
56.637533554964,-111.23711943626,T9H 4A5,Highway 69, RR83,Shopping
56.729111,-111.370562,T9H 2B5,118 Hill Dr,Association & Orginization
56.75355,-111.448273,T9K 0A2,108 Loutit Rd,Association & Orginization
55.562594414961,-110.91792622871,,,Accomodation
56.677851309671,-111.34808778763,T9H 4K6,254 Gregoire Dr,Resturant
56.195459,-110.897802,,,Sports & Recreation
55.6255793,-110.7414404,,edmonton city centre,Arts & Entertainment
55.93449,-111.16568,,,56.712181561779,-111.37889377489,,Abasand Drive,Education
56.7258054,-111.3799959,T9H 1L2,9713 Hardin St,Healthcare
56.690226344154,-111.34875297546,T9H 3G5,P.O. Box 5581,Shopping
56.734069,-111.422256,,,Education
56.725372818427,-111.37748479843,,Peter Pond Mall,Resturant
56.752827,-111.427086,T9K 0L5,145-395 Loutit Road,Association & Orginization
56.671572,-111.327316,T9H 5C8,340 Maclennan Cres,Association & Orginization
56.736284628065,-111.4656329155,T9K 1R8,151D Dickins Dr.,Transportation
56.7194279,-111.360318,T9H 4G8,506-8600 Franklin Ave,Association & Orginization
56.75402654828,-111.44341018277,,,Sports & Recreation
56.719344657377,-111.3742017746,T8V 1W6,9905 113 Ave,Association & Orginization
56.737703255525,-111.46996790635,T9K 1M9,201 Dickins Dr.,Education
56.753055,-111.44238,,,Association & Orginization
57.255520042055,-111.50896655634,,MRM Albian Sands,Shopping
56.660845,-111.33156,,,Shopping
56.666183,-111.344742,,,56.752667492455,-111.44237258105,,,Accomodation
56.754002321783,-111.44211399284,,,Arts & Entertainment Park
